date,native_scans,eligible_windows,retained_datetime_candidates,error
2021-06-17,0,0,0,
2021-06-18,0,0,0,
2021-06-19,0,0,0,
2021-06-20,0,0,0,
2021-06-21,0,0,0,
2021-06-22,0,0,0,
2021-06-23,0,0,0,
2021-06-24,0,0,0,
2021-06-25,0,0,0,
2021-06-26,0,0,0,
2021-06-27,0,0,0,
2021-06-28,0,0,0,
2021-06-29,0,0,0,
2021-06-30,0,0,0,
2021-07-01,0,0,0,
2021-07-02,0,0,0,
2021-07-03,0,0,0,
2021-07-04,0,0,0,
2021-07-05,0,0,0,
2021-07-06,0,0,0,
2021-07-07,0,0,0,
2021-07-08,0,0,0,
2021-07-09,0,0,0,
2021-07-10,0,0,0,
2021-07-11,0,0,0,
2021-07-12,0,0,0,
2021-07-13,0,0,0,
2021-07-14,0,0,0,
2021-07-15,0,0,0,
2021-07-16,0,0,0,
2021-07-17,0,0,0,
2021-07-18,0,0,0,
2021-07-19,0,0,0,
2021-07-20,0,0,0,
2021-07-21,0,0,0,
2021-07-22,0,0,0,
2021-07-23,0,0,0,
2021-07-24,0,0,0,
2021-07-25,0,0,0,
2021-07-26,0,0,0,
2021-07-27,0,0,0,
2021-07-28,0,0,0,
2021-07-29,0,0,0,
2021-07-30,0,0,0,
2021-07-31,0,0,0,
2021-08-01,0,0,0,
2021-08-02,0,0,0,
2021-08-03,0,0,0,
2021-08-04,0,0,0,
2021-08-05,0,0,0,
2021-08-06,0,0,0,
2021-08-07,0,0,0,
2021-08-08,0,0,0,
2021-08-09,0,0,0,
2021-08-10,0,0,0,
2021-08-11,0,0,0,
2021-08-12,0,0,0,
2021-08-13,0,0,0,
2021-08-14,0,0,0,
2021-08-15,0,0,0,
2021-08-16,0,0,0,
2021-08-17,0,0,0,
2021-08-18,0,0,0,
2021-08-19,0,0,0,
2021-08-20,0,0,0,
2021-08-21,0,0,0,
2021-08-22,0,0,0,
2021-08-23,0,0,0,
2021-08-24,0,0,0,
2021-08-25,0,0,0,
2021-08-26,0,0,0,
2021-08-27,0,0,0,
2021-08-28,0,0,0,
2021-08-29,0,0,0,
2021-08-30,0,0,0,
2021-08-31,0,0,0,
2021-09-01,0,0,0,
2021-09-02,0,0,0,
2021-09-03,0,0,0,
2021-09-04,0,0,0,
2021-09-05,0,0,0,
2021-09-06,0,0,0,
2021-09-07,0,0,0,
2021-09-08,0,0,0,
2021-09-09,0,0,0,
2021-09-10,0,0,0,
2021-09-11,0,0,0,
2021-09-12,0,0,0,
2021-09-13,0,0,0,
2021-09-14,0,0,0,
2021-09-15,0,0,0,
2021-09-16,0,0,0,
2021-09-17,0,0,0,
2021-09-18,0,0,0,
2021-09-19,0,0,0,
2021-09-20,0,0,0,
2021-09-21,0,0,0,
2021-09-22,0,0,0,
2021-09-23,0,0,0,
2021-09-24,0,0,0,
2021-09-25,0,0,0,
2021-09-26,0,0,0,
2021-09-27,0,0,0,
2021-09-28,0,0,0,
2021-09-29,0,0,0,
2021-09-30,0,0,0,
2021-10-01,0,0,0,
2021-10-02,0,0,0,
2021-10-03,0,0,0,
2021-10-04,0,0,0,
2021-10-05,0,0,0,
2021-10-06,0,0,0,
2021-10-07,0,0,0,
2021-10-08,0,0,0,
2021-10-09,0,0,0,
2021-10-10,0,0,0,
2021-10-11,0,0,0,
2021-10-12,0,0,0,
2021-10-13,0,0,0,
2021-10-14,0,0,0,
2021-10-15,0,0,0,
2021-10-16,0,0,0,
2021-10-17,0,0,0,
2021-10-18,0,0,0,
2021-10-19,0,0,0,
2021-10-20,0,0,0,
2021-10-21,0,0,0,
2021-10-22,0,0,0,
2021-10-23,0,0,0,
2021-10-24,0,0,0,
2021-10-25,0,0,0,
2021-10-26,0,0,0,
2021-10-27,0,0,0,
2021-10-28,0,0,0,
2021-10-29,0,0,0,
2021-10-30,0,0,0,
2021-10-31,0,0,0,
2021-11-01,0,0,0,
2021-11-02,0,0,0,
2021-11-03,0,0,0,
2021-11-04,0,0,0,
2021-11-05,0,0,0,
2021-11-06,0,0,0,
2021-11-07,0,0,0,
2021-11-08,0,0,0,
2021-11-09,0,0,0,
2021-11-10,0,0,0,
2021-11-11,0,0,0,
2021-11-12,0,0,0,
2021-11-13,0,0,0,
2021-11-14,0,0,0,
2021-11-15,0,0,0,
2021-11-16,0,0,0,
2021-11-17,0,0,0,
2021-11-18,0,0,0,
2021-11-19,0,0,0,
2021-11-20,0,0,0,
2021-11-21,0,0,0,
2021-11-22,0,0,0,
2021-11-23,0,0,0,
2021-11-24,0,0,0,
2021-11-25,0,0,0,
2021-11-26,0,0,0,
2021-11-27,0,0,0,
2021-11-28,0,0,0,
2021-11-29,0,0,0,
2021-11-30,0,0,0,
2021-12-01,0,0,0,
2021-12-02,0,0,0,
2021-12-03,0,0,0,
2021-12-04,0,0,0,
2021-12-05,0,0,0,
2021-12-06,0,0,0,
2021-12-07,0,0,0,
2021-12-08,0,0,0,
2021-12-09,0,0,0,
2021-12-10,0,0,0,
2021-12-11,0,0,0,
2021-12-12,0,0,0,
2021-12-13,0,0,0,
2021-12-14,0,0,0,
2021-12-15,0,0,0,
2021-12-16,0,0,0,
2021-12-17,0,0,0,
2021-12-18,0,0,0,
2021-12-19,0,0,0,
2021-12-20,0,0,0,
2021-12-21,0,0,0,
2021-12-22,0,0,0,
2021-12-23,0,0,0,
2021-12-24,0,0,0,
2021-12-25,0,0,0,
2021-12-26,0,0,0,
2021-12-27,0,0,0,
2021-12-28,0,0,0,
2021-12-29,0,0,0,
2021-12-30,0,0,0,
2021-12-31,0,0,0,
2022-01-01,0,0,0,
2022-01-02,0,0,0,
2022-01-03,0,0,0,
2022-01-04,0,0,0,
2022-01-05,0,0,0,
2022-01-06,0,0,0,
2022-01-07,0,0,0,
2022-01-08,0,0,0,
2022-01-09,0,0,0,
2022-01-10,0,0,0,
2022-01-11,0,0,0,
2022-01-12,0,0,0,
2022-01-13,0,0,0,
2022-01-14,0,0,0,
2022-01-15,0,0,0,
2022-01-16,0,0,0,
2022-01-17,0,0,0,
2022-01-18,0,0,0,
2022-01-19,0,0,0,
2022-01-20,0,0,0,
2022-01-21,0,0,0,
2022-01-22,0,0,0,
2022-01-23,0,0,0,
2022-01-24,0,0,0,
2022-01-25,0,0,0,
2022-01-26,0,0,0,
2022-01-27,0,0,0,
2022-01-28,0,0,0,
2022-01-29,0,0,0,
2022-01-30,0,0,0,
2022-01-31,0,0,0,
2022-02-01,0,0,0,
2022-02-02,0,0,0,
2022-02-03,0,0,0,
2022-02-04,0,0,0,
2022-02-05,0,0,0,
2022-02-06,0,0,0,
2022-02-07,0,0,0,
2022-02-08,0,0,0,
2022-02-09,0,0,0,
2022-02-10,0,0,0,
2022-02-11,0,0,0,
2022-02-12,0,0,0,
2022-02-13,0,0,0,
2022-02-14,0,0,0,
2022-02-15,0,0,0,
2022-02-16,0,0,0,
2022-02-17,0,0,0,
2022-02-18,50,0,0,
2022-02-19,135,0,0,
2022-02-20,147,0,0,
2022-02-21,185,0,0,
2022-02-22,422,295,8,
2022-02-23,319,206,6,
2022-02-24,150,0,0,
2022-02-25,149,0,0,
2022-02-26,189,26,1,
2022-02-27,149,0,0,
2022-02-28,150,0,0,
2022-03-01,142,0,0,
2022-03-02,84,0,0,
2022-03-03,53,0,0,
2022-03-04,148,0,0,
2022-03-05,150,0,0,
2022-03-06,275,142,4,
2022-03-07,296,145,4,
2022-03-08,158,0,0,
2022-03-09,149,0,0,
2022-03-10,149,0,0,
2022-03-11,191,0,0,
2022-03-12,149,0,0,
2022-03-13,150,0,0,
2022-03-14,172,0,0,
2022-03-15,251,0,0,
2022-03-16,139,0,0,
2022-03-17,188,0,0,
2022-03-18,374,269,8,
2022-03-19,150,0,0,
2022-03-20,149,0,0,
2022-03-21,260,27,1,
2022-03-22,259,90,3,
2022-03-23,150,0,0,
2022-03-24,161,0,0,
2022-03-25,149,0,0,
2022-03-26,149,0,0,
2022-03-27,150,0,0,
2022-03-28,150,0,0,
2022-03-29,178,0,0,
2022-03-30,537,336,10,
2022-03-31,149,0,0,
2022-04-01,191,0,0,
2022-04-02,243,0,0,
2022-04-03,150,0,0,
2022-04-04,318,0,0,
2022-04-05,215,0,0,
2022-04-06,164,0,0,
2022-04-07,150,0,0,
2022-04-08,149,0,0,
2022-04-09,150,0,0,
2022-04-10,150,0,0,
2022-04-11,303,12,1,
2022-04-12,503,17,3,
2022-04-13,406,246,7,
2022-04-14,149,0,0,
2022-04-15,150,0,0,
2022-04-16,416,287,9,
2022-04-17,190,0,0,
2022-04-18,150,0,0,
2022-04-19,256,0,0,
2022-04-20,274,16,1,
2022-04-21,211,41,2,
2022-04-22,149,0,0,
2022-04-23,253,19,1,
2022-04-24,647,532,12,
2022-04-25,333,216,6,
2022-04-26,150,0,0,
2022-04-27,149,0,0,
2022-04-28,377,186,5,
2022-04-29,370,202,7,
2022-04-30,393,234,7,
2022-05-01,160,0,0,
2022-05-02,548,470,12,
2022-05-03,356,168,6,
2022-05-04,538,429,12,
2022-05-05,374,160,5,
2022-05-06,149,0,0,
2022-05-07,150,0,0,
2022-05-08,117,0,0,
2022-05-09,27,0,0,
2022-05-10,51,0,0,
2022-05-11,5,0,0,
2022-05-12,163,0,0,
2022-05-13,320,0,0,
2022-05-14,315,68,3,
2022-05-15,355,170,5,
2022-05-16,121,92,3,
2022-05-17,162,101,3,
2022-05-18,193,0,0,
2022-05-19,236,100,3,
2022-05-20,15,0,0,
2022-05-21,257,0,0,
2022-05-22,198,0,0,
2022-05-23,238,0,0,
2022-05-24,315,0,0,
2022-05-25,308,0,0,
2022-05-26,197,0,0,
2022-05-27,151,0,0,
2022-05-28,253,0,0,
2022-05-29,276,0,0,
2022-05-30,259,0,0,
2022-05-31,281,107,3,
2022-06-01,628,541,12,
2022-06-02,511,432,12,
2022-06-03,309,0,0,
2022-06-04,238,0,0,
2022-06-05,275,0,0,
2022-06-06,315,228,7,
2022-06-07,470,390,11,
2022-06-08,508,417,11,
2022-06-09,184,23,1,
2022-06-10,387,261,8,
2022-06-11,177,0,0,
2022-06-12,201,0,0,
2022-06-13,149,0,0,
2022-06-14,149,0,0,
2022-06-15,149,0,0,
2022-06-16,149,0,0,
2022-06-17,102,0,0,
2022-06-18,179,0,0,
2022-06-19,245,0,0,
2022-06-20,154,0,0,
2022-06-21,165,0,0,
2022-06-22,185,0,0,
2022-06-23,220,0,0,
2022-06-24,161,0,0,
2022-06-25,190,0,0,
2022-06-26,341,0,0,
2022-06-27,277,0,0,
2022-06-28,288,0,0,
2022-06-29,147,0,0,
2022-06-30,149,0,0,
2022-07-01,149,0,0,
2022-07-02,265,0,0,
2022-07-03,356,0,0,
2022-07-04,247,0,0,
2022-07-05,261,0,0,
2022-07-06,55,0,0,
2022-07-07,251,0,0,
2022-07-08,166,0,0,
2022-07-09,209,23,1,
2022-07-10,149,0,0,
2022-07-11,151,0,0,
2022-07-12,255,0,0,
2022-07-13,272,0,0,
2022-07-14,186,0,0,
2022-07-15,170,0,0,
2022-07-16,150,0,0,
2022-07-17,257,0,0,
2022-07-18,273,0,0,
2022-07-19,216,0,0,
2022-07-20,360,0,0,
2022-07-21,325,0,0,
2022-07-22,294,0,0,
2022-07-23,174,0,0,
2022-07-24,149,0,0,
2022-07-25,157,0,0,
2022-07-26,144,0,0,
2022-07-27,78,0,0,
2022-07-28,294,0,0,
2022-07-29,459,225,6,
2022-07-30,591,522,12,
2022-07-31,494,417,12,
2022-08-01,529,468,12,
2022-08-02,196,14,2,
2022-08-03,179,14,1,
2022-08-04,254,15,1,
2022-08-05,271,0,0,
2022-08-06,212,0,0,
2022-08-07,163,0,0,
2022-08-08,268,0,0,
2022-08-09,0,0,0,<urlopen error [Errno 54] Connection reset by peer>
2022-08-10,364,28,1,
2022-08-11,182,0,0,
2022-08-12,149,0,0,
2022-08-13,149,0,0,
2022-08-14,200,0,0,
2022-08-15,149,0,0,
2022-08-16,164,0,0,
2022-08-17,358,0,0,
2022-08-18,367,0,0,
2022-08-19,243,0,0,
2022-08-20,375,0,0,
2022-08-21,314,0,0,
2022-08-22,366,0,0,
2022-08-23,245,0,0,
2022-08-24,251,0,0,
2022-08-25,173,0,0,
2022-08-26,154,0,0,
2022-08-27,238,0,0,
2022-08-28,373,0,0,
2022-08-29,350,0,0,
2022-08-30,330,0,0,
2022-08-31,256,0,0,
2022-09-01,316,0,0,
2022-09-02,447,98,4,
2022-09-03,279,0,0,
2022-09-04,322,0,0,
2022-09-05,278,0,0,
2022-09-06,262,0,0,
2022-09-07,170,0,0,
2022-09-08,200,0,0,
2022-09-09,203,0,0,
2022-09-10,250,0,0,
2022-09-11,295,0,0,
2022-09-12,153,0,0,
2022-09-13,210,0,0,
2022-09-14,205,0,0,
2022-09-15,250,0,0,
2022-09-16,335,24,1,
2022-09-17,258,0,0,
2022-09-18,213,0,0,
2022-09-19,205,0,0,
2022-09-20,205,0,0,
2022-09-21,174,0,0,
2022-09-22,306,0,0,
2022-09-23,237,0,0,
2022-09-24,289,0,0,
2022-09-25,211,0,0,
2022-09-26,205,0,0,
2022-09-27,202,0,0,
2022-09-28,205,0,0,
2022-09-29,203,0,0,
2022-09-30,221,0,0,
2022-10-01,205,0,0,
2022-10-02,205,0,0,
2022-10-03,205,0,0,
2022-10-04,206,0,0,
2022-10-05,262,0,0,
2022-10-06,277,0,0,
2022-10-07,278,0,0,
2022-10-08,296,0,0,
2022-10-09,266,0,0,
2022-10-10,329,0,0,
2022-10-11,376,0,0,
2022-10-12,258,0,0,
2022-10-13,206,0,0,
2022-10-14,206,0,0,
2022-10-15,272,0,0,
2022-10-16,513,100,4,
2022-10-17,216,0,0,
2022-10-18,207,0,0,
2022-10-19,207,0,0,
2022-10-20,200,0,0,
2022-10-21,207,0,0,
2022-10-22,207,0,0,
2022-10-23,210,0,0,
2022-10-24,589,278,8,
2022-10-25,273,41,1,
2022-10-26,221,0,0,
2022-10-27,226,0,0,
2022-10-28,354,0,0,
2022-10-29,313,0,0,
2022-10-30,208,0,0,
2022-10-31,195,0,0,
2022-11-01,207,0,0,
2022-11-02,207,0,0,
2022-11-03,210,0,0,
2022-11-04,521,376,11,
2022-11-05,305,50,3,
2022-11-06,207,0,0,
2022-11-07,224,0,0,
2022-11-08,164,0,0,
2022-11-09,42,0,0,
2022-11-10,240,0,0,
2022-11-11,241,0,0,
2022-11-12,0,0,0,
2022-11-13,25,0,0,
2022-11-14,257,0,0,
2022-11-15,217,0,0,
2022-11-16,208,0,0,
2022-11-17,207,0,0,
2022-11-18,204,0,0,
2022-11-19,207,0,0,
2022-11-20,209,0,0,
2022-11-21,236,0,0,
2022-11-22,210,0,0,
2022-11-23,207,0,0,
2022-11-24,292,0,0,
2022-11-25,239,0,0,
2022-11-26,278,0,0,
2022-11-27,212,0,0,
2022-11-28,207,0,0,
2022-11-29,209,0,0,
2022-11-30,211,0,0,
2022-12-01,209,0,0,
2022-12-02,210,0,0,
2022-12-03,211,0,0,
2022-12-04,263,0,0,
2022-12-05,222,0,0,
2022-12-06,248,0,0,
2022-12-07,336,0,0,
2022-12-08,254,0,0,
2022-12-09,262,0,0,
2022-12-10,338,74,3,
2022-12-11,228,0,0,
2022-12-12,252,0,0,
2022-12-13,607,372,10,
2022-12-14,251,0,0,
2022-12-15,150,0,0,
2022-12-16,207,0,0,
2022-12-17,213,0,0,
2022-12-18,208,0,0,
2022-12-19,228,0,0,
2022-12-20,213,0,0,
2022-12-21,212,0,0,
2022-12-22,171,0,0,
2022-12-23,188,0,0,
2022-12-24,194,0,0,
2022-12-25,211,0,0,
2022-12-26,209,0,0,
2022-12-27,213,0,0,
2022-12-28,212,0,0,
2022-12-29,213,0,0,
2022-12-30,211,0,0,
2022-12-31,217,0,0,
2023-01-01,210,0,0,
2023-01-02,317,42,2,
2023-01-03,294,75,3,
2023-01-04,211,0,0,
2023-01-05,211,0,0,
2023-01-06,211,0,0,
2023-01-07,212,0,0,
2023-01-08,210,0,0,
2023-01-09,211,0,0,
2023-01-10,208,0,0,
2023-01-11,210,0,0,
2023-01-12,219,0,0,
2023-01-13,213,0,0,
2023-01-14,210,0,0,
2023-01-15,212,0,0,
2023-01-16,213,0,0,
2023-01-17,209,0,0,
2023-01-18,243,0,0,
2023-01-19,212,0,0,
2023-01-20,208,0,0,
2023-01-21,279,0,0,
2023-01-22,226,0,0,
2023-01-23,210,0,0,
2023-01-24,244,0,0,
2023-01-25,207,0,0,
2023-01-26,212,0,0,
2023-01-27,211,0,0,
2023-01-28,212,0,0,
2023-01-29,211,0,0,
2023-01-30,179,0,0,
2023-01-31,150,0,0,
2023-02-01,209,0,0,
2023-02-02,270,0,0,
2023-02-03,212,0,0,
2023-02-04,211,0,0,
2023-02-05,198,0,0,
2023-02-06,209,0,0,
2023-02-07,308,0,0,
2023-02-08,359,0,0,
2023-02-09,252,0,0,
2023-02-10,207,0,0,
2023-02-11,210,0,0,
2023-02-12,208,0,0,
2023-02-13,210,0,0,
2023-02-14,273,0,0,
2023-02-15,230,0,0,
2023-02-16,360,111,4,
2023-02-17,211,0,0,
2023-02-18,212,0,0,
2023-02-19,212,0,0,
2023-02-20,211,0,0,
2023-02-21,209,0,0,
2023-02-22,508,358,10,
2023-02-23,231,0,0,
2023-02-24,208,0,0,
2023-02-25,186,0,0,
2023-02-26,250,0,0,
2023-02-27,379,153,5,
2023-02-28,205,0,0,
2023-03-01,267,0,0,
2023-03-02,324,45,1,
2023-03-03,478,341,10,
2023-03-04,209,0,0,
2023-03-05,207,0,0,
2023-03-06,207,0,0,
2023-03-07,239,0,0,
2023-03-08,357,0,0,
2023-03-09,345,0,0,
2023-03-10,211,0,0,
2023-03-11,220,0,0,
2023-03-12,428,207,7,
2023-03-13,224,0,0,
2023-03-14,212,0,0,
2023-03-15,209,0,0,
2023-03-16,376,172,5,
2023-03-17,339,0,0,
2023-03-18,210,0,0,
2023-03-19,212,0,0,
2023-03-20,217,0,0,
2023-03-21,235,0,0,
2023-03-22,207,0,0,
2023-03-23,248,0,0,
2023-03-24,353,0,0,
2023-03-25,191,0,0,
2023-03-26,194,0,0,
2023-03-27,208,0,0,
2023-03-28,202,0,0,
2023-03-29,216,0,0,
2023-03-30,241,0,0,
2023-03-31,273,0,0,
2023-04-01,211,0,0,
2023-04-02,263,31,1,
2023-04-03,244,31,1,
2023-04-04,248,0,0,
2023-04-05,308,0,0,
2023-04-06,208,0,0,
2023-04-07,207,0,0,
2023-04-08,205,0,0,
2023-04-09,223,0,0,
2023-04-10,247,0,0,
2023-04-11,242,0,0,
2023-04-12,206,0,0,
2023-04-13,205,0,0,
2023-04-14,260,56,2,
2023-04-15,280,53,2,
2023-04-16,209,0,0,
2023-04-17,208,0,0,
2023-04-18,253,0,0,
2023-04-19,249,37,1,
2023-04-20,619,155,5,
2023-04-21,251,0,0,
2023-04-22,166,0,0,
2023-04-23,272,0,0,
2023-04-24,223,0,0,
2023-04-25,253,0,0,
2023-04-26,297,0,0,
2023-04-27,318,0,0,
2023-04-28,269,0,0,
2023-04-29,222,0,0,
2023-04-30,209,0,0,
2023-05-01,208,0,0,
2023-05-02,205,0,0,
2023-05-03,282,0,0,
2023-05-04,301,0,0,
2023-05-05,275,0,0,
2023-05-06,229,0,0,
2023-05-07,387,202,6,
2023-05-08,273,0,0,
2023-05-09,219,0,0,
2023-05-10,305,0,0,
2023-05-11,395,88,3,
2023-05-12,617,499,12,
2023-05-13,784,599,12,
2023-05-14,692,485,12,
2023-05-15,597,568,12,
2023-05-16,377,215,5,
2023-05-17,237,0,0,
2023-05-18,319,0,0,
2023-05-19,667,413,12,
2023-05-20,278,10,1,
2023-05-21,207,0,0,
2023-05-22,350,17,1,
2023-05-23,413,70,2,
2023-05-24,408,0,0,
2023-05-25,389,0,0,
2023-05-26,298,0,0,
2023-05-27,240,0,0,
2023-05-28,305,0,0,
2023-05-29,428,119,3,
2023-05-30,546,400,12,
2023-05-31,493,301,9,
2023-06-01,630,597,12,
2023-06-02,435,127,4,
2023-06-03,362,0,0,
2023-06-04,355,0,0,
2023-06-05,333,0,0,
2023-06-06,311,0,0,
2023-06-07,295,0,0,
2023-06-08,322,0,0,
2023-06-09,278,0,0,
2023-06-10,331,0,0,
2023-06-11,286,0,0,
2023-06-12,315,0,0,
2023-06-13,348,0,0,
2023-06-14,356,0,0,
2023-06-15,288,0,0,
2023-06-16,527,441,12,
2023-06-17,243,0,0,
2023-06-18,367,145,4,
2023-06-19,205,0,0,
2023-06-20,205,0,0,
2023-06-21,281,0,0,
2023-06-22,467,254,7,
2023-06-23,481,249,8,
2023-06-24,505,381,10,
2023-06-25,314,0,0,
2023-06-26,296,0,0,
2023-06-27,300,0,0,
2023-06-28,263,0,0,
2023-06-29,208,0,0,
2023-06-30,228,0,0,
2023-07-01,360,0,0,
2023-07-02,221,0,0,
2023-07-03,386,133,5,
2023-07-04,662,633,12,
2023-07-05,545,377,11,
2023-07-06,350,0,0,
2023-07-07,417,160,5,
2023-07-08,613,250,7,
2023-07-09,384,130,4,
2023-07-10,268,0,0,
2023-07-11,406,222,6,
2023-07-12,104,0,0,
2023-07-13,0,0,0,
2023-07-14,51,0,0,
2023-07-15,461,245,6,
2023-07-16,308,0,0,
2023-07-17,403,190,5,
2023-07-18,494,292,7,
2023-07-19,375,164,4,
2023-07-20,286,0,0,
2023-07-21,398,170,5,
2023-07-22,205,0,0,
2023-07-23,219,0,0,
2023-07-24,214,0,0,
2023-07-25,206,0,0,
2023-07-26,218,0,0,
2023-07-27,201,0,0,
2023-07-28,225,0,0,
2023-07-29,267,0,0,
2023-07-30,206,0,0,
2023-07-31,203,0,0,
2023-08-01,206,0,0,
2023-08-02,206,0,0,
2023-08-03,206,0,0,
2023-08-04,208,0,0,
2023-08-05,308,0,0,
2023-08-06,325,0,0,
2023-08-07,306,0,0,
2023-08-08,373,163,4,
2023-08-09,332,0,0,
2023-08-10,246,0,0,
2023-08-11,387,0,0,
2023-08-12,516,437,11,
2023-08-13,365,61,2,
2023-08-14,265,0,0,
2023-08-15,206,0,0,
2023-08-16,203,0,0,
2023-08-17,205,0,0,
2023-08-18,206,0,0,
2023-08-19,206,0,0,
2023-08-20,205,0,0,
2023-08-21,206,0,0,
2023-08-22,205,0,0,
2023-08-23,206,0,0,
2023-08-24,207,0,0,
2023-08-25,241,0,0,
2023-08-26,372,91,3,
2023-08-27,346,118,3,
2023-08-28,205,0,0,
2023-08-29,273,0,0,
2023-08-30,210,0,0,
2023-08-31,206,0,0,
2023-09-01,205,0,0,
2023-09-02,206,0,0,
2023-09-03,221,0,0,
2023-09-04,295,0,0,
2023-09-05,245,0,0,
2023-09-06,452,202,7,
2023-09-07,230,0,0,
2023-09-08,397,0,0,
2023-09-09,302,0,0,
2023-09-10,247,0,0,
2023-09-11,342,0,0,
2023-09-12,294,0,0,
2023-09-13,276,0,0,
2023-09-14,331,0,0,
2023-09-15,366,0,0,
2023-09-16,324,0,0,
2023-09-17,237,0,0,
2023-09-18,202,0,0,
2023-09-19,344,0,0,
2023-09-20,382,26,1,
2023-09-21,366,0,0,
2023-09-22,374,0,0,
2023-09-23,238,0,0,
2023-09-24,689,535,12,
2023-09-25,416,302,7,
2023-09-26,202,0,0,
2023-09-27,221,0,0,
2023-09-28,205,0,0,
2023-09-29,208,0,0,
2023-09-30,207,0,0,
2023-10-01,232,0,0,
2023-10-02,207,0,0,
2023-10-03,267,0,0,
2023-10-04,391,74,3,
2023-10-05,296,10,1,
2023-10-06,205,0,0,
2023-10-07,206,0,0,
2023-10-08,205,0,0,
2023-10-09,205,0,0,
2023-10-10,206,0,0,
2023-10-11,206,0,0,
2023-10-12,207,0,0,
2023-10-13,257,0,0,
2023-10-14,206,0,0,
2023-10-15,207,0,0,
2023-10-16,234,0,0,
2023-10-17,333,0,0,
2023-10-18,336,0,0,
2023-10-19,431,55,3,
2023-10-20,236,0,0,
2023-10-21,213,0,0,
2023-10-22,207,0,0,
2023-10-23,253,0,0,
2023-10-24,332,0,0,
2023-10-25,406,14,1,
2023-10-26,379,88,3,
2023-10-27,331,0,0,
2023-10-28,309,0,0,
2023-10-29,349,0,0,
2023-10-30,285,0,0,
2023-10-31,199,0,0,
2023-11-01,208,0,0,
2023-11-02,209,0,0,
2023-11-03,209,0,0,
2023-11-04,185,0,0,
2023-11-05,112,0,0,
2023-11-06,0,0,0,
2023-11-07,0,0,0,
2023-11-08,61,0,0,
2023-11-09,257,0,0,
2023-11-10,226,0,0,
2023-11-11,209,0,0,
2023-11-12,206,0,0,
2023-11-13,207,0,0,
2023-11-14,210,0,0,
2023-11-15,188,0,0,
2023-11-16,48,0,0,
2023-11-17,209,0,0,
2023-11-18,205,0,0,
2023-11-19,238,0,0,
2023-11-20,351,0,0,
2023-11-21,191,0,0,
2023-11-22,206,0,0,
2023-11-23,186,0,0,
2023-11-24,41,0,0,
2023-11-25,263,0,0,
2023-11-26,33,0,0,
2023-11-27,0,0,0,
2023-11-28,0,0,0,
2023-11-29,39,0,0,
2023-11-30,195,0,0,
2023-12-01,253,0,0,
2023-12-02,60,0,0,
2023-12-03,0,0,0,
2023-12-04,0,0,0,
2023-12-05,0,0,0,
2023-12-06,42,0,0,
2023-12-07,212,0,0,
2023-12-08,215,0,0,
2023-12-09,230,0,0,
2023-12-10,210,0,0,
2023-12-11,210,0,0,
2023-12-12,225,0,0,
2023-12-13,324,0,0,
2023-12-14,284,0,0,
2023-12-15,259,0,0,
2023-12-16,212,0,0,
2023-12-17,207,0,0,
2023-12-18,210,0,0,
2023-12-19,209,0,0,
2023-12-20,212,0,0,
2023-12-21,234,0,0,
2023-12-22,266,0,0,
2023-12-23,221,0,0,
2023-12-24,365,0,0,
2023-12-25,247,0,0,
2023-12-26,206,0,0,
2023-12-27,211,0,0,
2023-12-28,233,0,0,
2023-12-29,213,0,0,
2023-12-30,208,0,0,
2023-12-31,210,0,0,
2024-01-01,213,0,0,
2024-01-02,212,0,0,
2024-01-03,212,0,0,
2024-01-04,212,0,0,
2024-01-05,278,0,0,
2024-01-06,262,0,0,
2024-01-07,208,0,0,
2024-01-08,295,0,0,
2024-01-09,230,0,0,
2024-01-10,210,0,0,
2024-01-11,209,0,0,
2024-01-12,251,0,0,
2024-01-13,187,0,0,
2024-01-14,148,0,0,
2024-01-15,148,0,0,
2024-01-16,192,0,0,
2024-01-17,213,0,0,
2024-01-18,209,0,0,
2024-01-19,213,0,0,
2024-01-20,212,0,0,
2024-01-21,222,0,0,
2024-01-22,288,0,0,
2024-01-23,255,0,0,
2024-01-24,263,0,0,
2024-01-25,248,0,0,
2024-01-26,268,0,0,
2024-01-27,273,0,0,
2024-01-28,210,0,0,
2024-01-29,209,0,0,
2024-01-30,209,0,0,
2024-01-31,186,0,0,
2024-02-01,167,0,0,
2024-02-02,212,0,0,
2024-02-03,288,0,0,
2024-02-04,323,0,0,
2024-02-05,220,0,0,
2024-02-06,215,0,0,
2024-02-07,210,0,0,
2024-02-08,215,0,0,
2024-02-09,235,0,0,
2024-02-10,269,0,0,
2024-02-11,100,0,0,
2024-02-12,220,0,0,
2024-02-13,212,0,0,
2024-02-14,210,0,0,
2024-02-15,210,0,0,
2024-02-16,212,0,0,
2024-02-17,202,0,0,
2024-02-18,211,0,0,
2024-02-19,210,0,0,
2024-02-20,208,0,0,
2024-02-21,209,0,0,
2024-02-22,250,0,0,
2024-02-23,209,0,0,
2024-02-24,208,0,0,
2024-02-25,209,0,0,
2024-02-26,208,0,0,
2024-02-27,212,0,0,
2024-02-28,211,0,0,
2024-02-29,220,0,0,
2024-03-01,224,0,0,
2024-03-02,208,0,0,
2024-03-03,207,0,0,
2024-03-04,209,0,0,
2024-03-05,314,0,0,
2024-03-06,217,0,0,
2024-03-07,321,0,0,
2024-03-08,358,0,0,
